#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.226350E+01 0.710000E+02 0.842615E+01
  0.227250E+01 0.356000E+03 0.188680E+02
  0.228150E+01 0.237000E+03 0.153948E+02
  0.229050E+01 0.110000E+04 0.331662E+02
  0.229950E+01 0.100000E+02 0.316228E+01
  0.230850E+01 0.406000E+03 0.201494E+02
  0.231750E+01 0.170000E+02 0.412311E+01
  0.232650E+01 0.171000E+03 0.130767E+02
  0.233550E+01 0.288000E+03 0.169706E+02
  0.234450E+01 0.750000E+02 0.866025E+01
  0.235350E+01 0.114000E+03 0.106771E+02
  0.236250E+01 0.316000E+03 0.177764E+02
  0.237150E+01 0.553000E+03 0.235160E+02
  0.238050E+01 0.325000E+03 0.180278E+02
  0.238950E+01 0.383000E+03 0.195704E+02
  0.239850E+01 0.484000E+03 0.220000E+02
  0.240750E+01 0.698000E+03 0.264197E+02
  0.241650E+01 0.326000E+03 0.180555E+02
  0.242550E+01 0.385000E+03 0.196214E+02
  0.243450E+01 0.498000E+03 0.223159E+02
  0.244350E+01 0.397000E+03 0.199249E+02
  0.245250E+01 0.278000E+03 0.166733E+02
  0.246150E+01 0.124000E+03 0.111355E+02
  0.247050E+01 0.114000E+03 0.106771E+02
  0.247950E+01 0.521000E+03 0.228254E+02
  0.248850E+01 0.240000E+03 0.154919E+02
  0.249750E+01 0.563000E+03 0.237276E+02
  0.250650E+01 0.187000E+03 0.136748E+02
  0.251550E+01 0.219000E+03 0.147986E+02
  0.252450E+01 0.202000E+03 0.142127E+02
  0.253350E+01 0.210000E+02 0.458258E+01
  0.254250E+01 0.160000E+02 0.400000E+01
  0.255150E+01 0.403000E+03 0.200749E+02
  0.256050E+01 0.220000E+02 0.469042E+01
  0.256950E+01 0.192000E+03 0.138564E+02
  0.257850E+01 0.367000E+03 0.191572E+02
  0.258750E+01 0.188000E+03 0.137113E+02
  0.259650E+01 0.582000E+03 0.241247E+02
  0.260550E+01 0.280000E+02 0.529150E+01
  0.261450E+01 0.370000E+03 0.192354E+02
  0.262350E+01 0.396000E+03 0.198997E+02
  0.263250E+01 0.214000E+03 0.146287E+02
  0.264150E+01 0.101100E+04 0.317962E+02
  0.265050E+01 0.596000E+03 0.244131E+02
  0.265950E+01 0.193000E+03 0.138924E+02
  0.266850E+01 0.230000E+03 0.151658E+02
  0.267750E+01 0.368000E+03 0.191833E+02
  0.268650E+01 0.200000E+02 0.447214E+01
  0.269550E+01 0.357000E+03 0.188944E+02
  0.270450E+01 0.204000E+03 0.142829E+02
  0.271350E+01 0.221000E+03 0.148661E+02
  0.272250E+01 0.808000E+03 0.284253E+02
  0.273150E+01 0.601000E+03 0.245153E+02
  0.274050E+01 0.392000E+03 0.197990E+02
  0.274950E+01 0.416000E+03 0.203961E+02
  0.275850E+01 0.590000E+03 0.242899E+02
  0.276750E+01 0.209000E+03 0.144568E+02
  0.277650E+01 0.429000E+03 0.207123E+02
  0.278550E+01 0.190000E+02 0.435890E+01
  0.279450E+01 0.384000E+03 0.195959E+02
  0.280350E+01 0.190000E+02 0.435890E+01
  0.281250E+01 0.200000E+02 0.447214E+01
  0.282150E+01 0.606000E+03 0.246171E+02
  0.283050E+01 0.203000E+03 0.142478E+02
