#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.268650E+01 0.265000E+03 0.162788E+02
  0.269550E+01 0.237000E+03 0.153948E+02
  0.270450E+01 0.251000E+03 0.158430E+02
  0.271350E+01 0.206000E+03 0.143527E+02
  0.272250E+01 0.155000E+03 0.124499E+02
  0.273150E+01 0.143000E+03 0.119583E+02
  0.274050E+01 0.133000E+03 0.115326E+02
  0.274950E+01 0.180000E+03 0.134164E+02
  0.275850E+01 0.206000E+03 0.143527E+02
  0.276750E+01 0.297000E+03 0.172337E+02
  0.277650E+01 0.398000E+03 0.199499E+02
  0.278550E+01 0.424000E+03 0.205913E+02
  0.279450E+01 0.422000E+03 0.205426E+02
  0.280350E+01 0.375000E+03 0.193649E+02
  0.281250E+01 0.302000E+03 0.173781E+02
  0.282150E+01 0.323000E+03 0.179722E+02
  0.283050E+01 0.315000E+03 0.177482E+02
  0.283950E+01 0.253000E+03 0.159060E+02
  0.284850E+01 0.226000E+03 0.150333E+02
  0.285750E+01 0.238000E+03 0.154272E+02
  0.286650E+01 0.259000E+03 0.160935E+02
  0.287550E+01 0.242000E+03 0.155563E+02
  0.288450E+01 0.225000E+03 0.150000E+02
  0.289350E+01 0.321000E+03 0.179165E+02
  0.290250E+01 0.365000E+03 0.191050E+02
  0.291150E+01 0.367000E+03 0.191572E+02
  0.292050E+01 0.471000E+03 0.217025E+02
  0.292950E+01 0.491000E+03 0.221585E+02
  0.293850E+01 0.582000E+03 0.241247E+02
  0.294750E+01 0.500000E+03 0.223607E+02
  0.295650E+01 0.427000E+03 0.206640E+02
  0.296550E+01 0.516000E+03 0.227156E+02
  0.297450E+01 0.481000E+03 0.219317E+02
  0.298350E+01 0.464000E+03 0.215407E+02
  0.299250E+01 0.394000E+03 0.198494E+02
  0.300150E+01 0.366000E+03 0.191311E+02
  0.301050E+01 0.381000E+03 0.195192E+02
  0.301950E+01 0.392000E+03 0.197990E+02
  0.302850E+01 0.401000E+03 0.200250E+02
  0.303750E+01 0.537000E+03 0.231733E+02
  0.304650E+01 0.672000E+03 0.259230E+02
  0.305550E+01 0.715000E+03 0.267395E+02
  0.306450E+01 0.642000E+03 0.253377E+02
  0.307350E+01 0.638000E+03 0.252587E+02
  0.308250E+01 0.765000E+03 0.276586E+02
  0.309150E+01 0.826000E+03 0.287402E+02
  0.310050E+01 0.789000E+03 0.280891E+02
  0.310950E+01 0.667000E+03 0.258263E+02
  0.311850E+01 0.571000E+03 0.238956E+02
  0.312750E+01 0.497000E+03 0.222935E+02
  0.313650E+01 0.366000E+03 0.191311E+02
  0.314550E+01 0.164000E+03 0.128062E+02
  0.315450E+01 0.171000E+03 0.130767E+02
  0.316350E+01 0.276000E+03 0.166132E+02
  0.317250E+01 0.480000E+03 0.219089E+02
  0.318150E+01 0.574000E+03 0.239583E+02
  0.319050E+01 0.586000E+03 0.242074E+02
  0.319950E+01 0.482000E+03 0.219545E+02
  0.320850E+01 0.509000E+03 0.225610E+02
  0.321750E+01 0.479000E+03 0.218861E+02
  0.322650E+01 0.414000E+03 0.203470E+02
  0.323550E+01 0.316000E+03 0.177764E+02
  0.324450E+01 0.214000E+03 0.146287E+02
  0.325350E+01 0.194000E+03 0.139284E+02
  0.326250E+01 0.157000E+03 0.125300E+02
  0.327150E+01 0.140000E+03 0.118322E+02
  0.328050E+01 0.211000E+03 0.145258E+02
  0.328950E+01 0.382000E+03 0.195448E+02
  0.329850E+01 0.558000E+03 0.236220E+02
  0.330750E+01 0.676000E+03 0.260000E+02
  0.331650E+01 0.657000E+03 0.256320E+02
  0.332550E+01 0.510000E+03 0.225832E+02
  0.333450E+01 0.309000E+03 0.175784E+02
  0.334350E+01 0.235000E+03 0.153297E+02
  0.335250E+01 0.338000E+03 0.183848E+02
  0.336150E+01 0.386000E+03 0.196469E+02
  0.337050E+01 0.376000E+03 0.193907E+02
  0.337950E+01 0.313000E+03 0.176918E+02
  0.338850E+01 0.355000E+03 0.188414E+02
  0.339750E+01 0.392000E+03 0.197990E+02
  0.340650E+01 0.453000E+03 0.212838E+02
  0.341550E+01 0.523000E+03 0.228692E+02
  0.342450E+01 0.531000E+03 0.230434E+02
  0.343350E+01 0.475000E+03 0.217945E+02
  0.344250E+01 0.466000E+03 0.215870E+02
  0.345150E+01 0.421000E+03 0.205183E+02
  0.346050E+01 0.503000E+03 0.224277E+02
  0.346950E+01 0.626000E+03 0.250200E+02
  0.347850E+01 0.673000E+03 0.259422E+02
  0.348750E+01 0.495000E+03 0.222486E+02
  0.349650E+01 0.458000E+03 0.214009E+02
  0.350550E+01 0.505000E+03 0.224722E+02
  0.351450E+01 0.639000E+03 0.252784E+02
  0.352350E+01 0.697000E+03 0.264008E+02
  0.353250E+01 0.833000E+03 0.288617E+02
  0.354150E+01 0.818000E+03 0.286007E+02
