#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.113850E+01 0.240000E+02 0.489898E+01
  0.114750E+01 0.160000E+02 0.400000E+01
  0.115650E+01 0.270000E+02 0.519615E+01
  0.116550E+01 0.270000E+02 0.519615E+01
  0.117450E+01 0.230000E+02 0.479583E+01
  0.118350E+01 0.210000E+02 0.458258E+01
  0.119250E+01 0.270000E+02 0.519615E+01
  0.120150E+01 0.280000E+02 0.529150E+01
  0.121050E+01 0.310000E+02 0.556776E+01
  0.121950E+01 0.240000E+02 0.489898E+01
  0.122850E+01 0.220000E+02 0.469042E+01
  0.123750E+01 0.280000E+02 0.529150E+01
  0.124650E+01 0.220000E+02 0.469042E+01
  0.125550E+01 0.230000E+02 0.479583E+01
  0.126450E+01 0.160000E+02 0.400000E+01
  0.127350E+01 0.190000E+02 0.435890E+01
  0.128250E+01 0.200000E+02 0.447214E+01
  0.129150E+01 0.190000E+02 0.435890E+01
  0.130050E+01 0.110000E+02 0.331662E+01
  0.130950E+01 0.220000E+02 0.469042E+01
  0.131850E+01 0.120000E+02 0.346410E+01
  0.132750E+01 0.240000E+02 0.489898E+01
  0.133650E+01 0.170000E+02 0.412311E+01
  0.134550E+01 0.200000E+02 0.447214E+01
  0.135450E+01 0.280000E+02 0.529150E+01
  0.136350E+01 0.280000E+02 0.529150E+01
  0.137250E+01 0.390000E+02 0.624500E+01
  0.138150E+01 0.330000E+02 0.574456E+01
  0.139050E+01 0.530000E+02 0.728011E+01
  0.139950E+01 0.380000E+02 0.616441E+01
  0.140850E+01 0.460000E+02 0.678233E+01
  0.141750E+01 0.330000E+02 0.574456E+01
  0.142650E+01 0.310000E+02 0.556776E+01
  0.143550E+01 0.310000E+02 0.556776E+01
  0.144450E+01 0.410000E+02 0.640312E+01
  0.145350E+01 0.190000E+02 0.435890E+01
  0.146250E+01 0.220000E+02 0.469042E+01
  0.147150E+01 0.210000E+02 0.458258E+01
  0.148050E+01 0.230000E+02 0.479583E+01
  0.148950E+01 0.170000E+02 0.412311E+01
  0.149850E+01 0.120000E+02 0.346410E+01
  0.150750E+01 0.140000E+02 0.374166E+01
  0.151650E+01 0.240000E+02 0.489898E+01
  0.152550E+01 0.270000E+02 0.519615E+01
  0.153450E+01 0.190000E+02 0.435890E+01
  0.154350E+01 0.170000E+02 0.412311E+01
  0.155250E+01 0.340000E+02 0.583095E+01
  0.156150E+01 0.270000E+02 0.519615E+01
  0.157050E+01 0.200000E+02 0.447214E+01
