#nch:  1000 id=     1      E in detector (MeV)                                             
#      x          content      error    
  0.250650E+01 0.802000E+03 0.283196E+02
  0.251550E+01 0.769000E+03 0.277308E+02
  0.252450E+01 0.189000E+04 0.434741E+02
  0.253350E+01 0.116600E+04 0.341467E+02
  0.254250E+01 0.109800E+04 0.331361E+02
  0.255150E+01 0.423000E+03 0.205670E+02
  0.256050E+01 0.112200E+04 0.334963E+02
  0.256950E+01 0.123100E+04 0.350856E+02
  0.257850E+01 0.384000E+03 0.195959E+02
  0.258750E+01 0.800000E+01 0.282843E+01
  0.259650E+01 0.808000E+03 0.284253E+02
  0.260550E+01 0.708000E+03 0.266083E+02
  0.261450E+01 0.153000E+04 0.391152E+02
  0.262350E+01 0.832000E+03 0.288444E+02
  0.263250E+01 0.872000E+03 0.295296E+02
  0.264150E+01 0.146900E+04 0.383275E+02
  0.265050E+01 0.106000E+03 0.102956E+02
  0.265950E+01 0.144700E+04 0.380395E+02
  0.266850E+01 0.721000E+03 0.268514E+02
  0.267750E+01 0.232000E+03 0.152315E+02
  0.268650E+01 0.220600E+04 0.469681E+02
  0.269550E+01 0.214700E+04 0.463357E+02
  0.270450E+01 0.232900E+04 0.482597E+02
  0.271350E+01 0.909000E+03 0.301496E+02
  0.272250E+01 0.775000E+03 0.278388E+02
  0.273150E+01 0.146400E+04 0.382623E+02
  0.274050E+01 0.863000E+03 0.293769E+02
  0.274950E+01 0.751000E+03 0.274044E+02
  0.275850E+01 0.298500E+04 0.546352E+02
  0.276750E+01 0.453500E+04 0.673424E+02
  0.277650E+01 0.384400E+04 0.620000E+02
  0.278550E+01 0.452000E+04 0.672309E+02
  0.279450E+01 0.304200E+04 0.551543E+02
  0.280350E+01 0.226300E+04 0.475710E+02
  0.281250E+01 0.379900E+04 0.616360E+02
  0.282150E+01 0.384100E+04 0.619758E+02
  0.283050E+01 0.495800E+04 0.704131E+02
  0.283950E+01 0.159180E+05 0.126167E+03
  0.284850E+01 0.162920E+05 0.127640E+03
  0.285750E+01 0.250970E+05 0.158420E+03
  0.286650E+01 0.445820E+05 0.211145E+03
  0.287550E+01 0.670020E+05 0.258847E+03
  0.288450E+01 0.108169E+06 0.328891E+03
  0.289350E+01 0.165675E+06 0.407032E+03
  0.290250E+01 0.146803E+06 0.383149E+03
  0.291150E+01 0.773120E+05 0.278050E+03
  0.292050E+01 0.155150E+05 0.124559E+03
  0.292950E+01 0.514700E+04 0.717426E+02
  0.293850E+01 0.155700E+04 0.394588E+02
  0.294750E+01 0.152900E+04 0.391024E+02
  0.295650E+01 0.308500E+04 0.555428E+02
  0.296550E+01 0.670000E+03 0.258844E+02
  0.297450E+01 0.802000E+03 0.283196E+02
  0.298350E+01 0.800000E+01 0.282843E+01
  0.299250E+01 0.127000E+03 0.112694E+02
  0.300150E+01 0.268600E+04 0.518266E+02
  0.301050E+01 0.592100E+04 0.769480E+02
  0.301950E+01 0.406500E+04 0.637574E+02
  0.302850E+01 0.558500E+04 0.747329E+02
  0.303750E+01 0.538700E+04 0.733962E+02
  0.304650E+01 0.121720E+05 0.110327E+03
